Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0001,Perc,-1.0888822050624706e-05,6.094636916540655e-06,0.1328125,0.2421875,1.6983458967165363e-05
OP0001,Perc,-1.0763387686138333e-05,9.87596702133679e-06,0.1328125,0.1796875,2.0639354707475123e-05
OP0001,Perc,-6.415467087102179e-06,-2.5841078135598962e-06,0.1015625,0.1796875,3.831359273542283e-06
OP0001,Perc,-2.2412191244149527e-06,2.2411241275611336e-05,0.09375,0.2109375,2.465246040002629e-05
OP0001,Perc,-1.3098752889404277e-05,1.2753897095521922e-05,0.140625,0.1875,2.58526499849262e-05
OP0001,Perc,-5.164033241514471e-06,3.549447002785317e-06,0.1171875,0.2265625,8.713480244299788e-06
OP0001,Perc,-6.703479281234139e-06,3.0984634196064117e-06,0.0859375,0.21875,9.801942700840551e-06
OP0001,Perc,-2.6991531056366824e-06,4.35655318403601e-06,0.0859375,0.2109375,7.055706289672693e-06
OP0001,Perc,3.143324722859528e-06,1.085972473713832e-05,0.1328125,0.1640625,7.716400014278791e-06
OP0001,Perc,-4.880519020043846e-06,1.259081454380776e-05,0.1171875,0.1875,1.7471333563851605e-05
OP0001,Perc,-3.446297267540972e-06,-3.2775844952997763e-06,0.0859375,0.1875,1.6871277224119552e-07
OP0001,Perc,-1.1263666974739726e-05,3.3254023043419314e-06,0.1484375,0.203125,1.4589069279081656e-05
OP0001,Perc,-7.675651531617572e-06,1.4001873973179294e-05,0.1484375,0.2109375,2.1677525504796866e-05
OP0001,Perc,-6.707918609949814e-06,8.272019920529701e-06,0.1015625,0.2109375,1.4979938530479516e-05
OP0001,Perc,-1.1678493710904845e-05,5.512142117219199e-06,0.1484375,0.203125,1.7190635828124045e-05
OP0001,Perc,-1.7769698459851146e-05,6.9686372749064785e-06,0.1015625,0.234375,2.4738335734757625e-05
OP0001,Perc,-1.3111711340502007e-05,1.3009139873464479e-05,0.1015625,0.171875,2.6120851213966487e-05
OP0001,Perc,-5.110288767751616e-06,1.732838634064528e-05,0.1328125,0.1796875,2.2438675108396898e-05
OP0001,Perc,-3.839603954819829e-06,5.279046653207073e-06,0.0859375,0.21875,9.118650608026902e-06
OP0001,Perc,-5.246721041570023e-06,8.22158007370854e-07,0.1484375,0.21875,6.068879048940877e-06
OP0001,Perc,-3.9315808632808815e-06,8.272775659283212e-06,0.1171875,0.2421875,1.2204356522564093e-05
OP0001,Perc,-1.550836656851049e-05,8.829110675220551e-06,0.125,0.171875,2.433747724373104e-05
OP0001,Perc,-9.443996646690636e-06,1.3012679927967871e-05,0.1328125,0.1796875,2.2456676574658508e-05
OP0001,Perc,-5.483766004503768e-06,-1.0885203268221438e-06,0.1015625,0.2421875,4.395245677681624e-06
OP0001,Perc,-9.818200097025293e-06,6.261559613313237e-06,0.1484375,0.1796875,1.607975971033853e-05
OP0001,Perc,-1.0135417451495606e-05,1.3555608347709928e-05,0.140625,0.1875,2.3691025799205532e-05
OP0001,Perc,-1.1217966656277909e-05,3.4464946207143676e-06,0.1328125,0.21875,1.4664461276992278e-05
OP0001,Perc,-1.8429505750033032e-06,2.6837908323688373e-06,0.125,0.171875,4.526741407372141e-06
OP0001,Perc,-5.521062241302613e-06,-1.1404516946351053e-06,0.1484375,0.2421875,4.380610546667508e-06
OP0001,Perc,-2.020077934832336e-05,-1.3960686620069036e-06,0.109375,0.2109375,1.8804710686316455e-05
OP0001,Perc,-1.3287970697920412e-06,8.091754181746316e-06,0.109375,0.234375,9.420551251538358e-06
OP0001,Perc,-2.2814661075871587e-06,5.717448070183163e-06,0.0859375,0.15625,7.998914177770322e-06
OP0001,Perc,-4.229059236374642e-06,2.4548971121165197e-06,0.09375,0.2265625,6.683956348491161e-06
OP0001,Perc,-9.876533975886043e-06,8.635112175764127e-06,0.1015625,0.2265625,1.851164615165017e-05
OP0001,Perc,-7.211448280362756e-06,1.2467595592729693e-05,0.125,0.1640625,1.9679043873092448e-05
OP0001,Perc,-1.020987546216587e-05,-7.531090889062473e-07,0.1171875,0.2421875,9.456766373259623e-06
OP0001,Perc,-1.302869418117213e-06,5.056297156207439e-06,0.125,0.2265625,6.359166574324652e-06
OP0001,Perc,-1.630575717332841e-05,2.26492082858244e-05,0.1484375,0.1953125,3.895496545915281e-05
OP0001,Perc,-6.987952640694556e-06,5.373349700717695e-06,0.0859375,0.15625,1.236130234141225e-05
OP0001,Perc,-1.5461921991669441e-06,4.3309136779659e-06,0.109375,0.15625,5.8771058771328445e-06
OP0001,Perc,-1.3632094927801213e-05,1.341248764020501e-06,0.140625,0.2421875,1.4973343691821714e-05
OP0001,Perc,-2.4343374642590155e-05,1.4310525038942079e-05,0.109375,0.2265625,3.865389968153223e-05
OP0001,Perc,-2.793383162491764e-06,6.087034222252327e-06,0.1171875,0.2421875,8.880417384744091e-06
OP0001,Perc,-2.1480961052313158e-06,1.1288723474334707e-05,0.1328125,0.2265625,1.3436819579566023e-05
OP0001,Perc,-9.304331781554862e-06,1.8510002724121985e-05,0.1015625,0.1640625,2.781433450567685e-05
OP0001,Perc,-7.394660443040961e-07,1.3848743003103257e-05,0.1484375,0.1953125,1.4588209047407353e-05
OP0001,Perc,-3.084782105145684e-08,1.2728920631825519e-05,0.09375,0.2109375,1.2759768452876975e-05
OP0001,Perc,-2.7650559596117628e-06,5.065412476415322e-06,0.0859375,0.1875,7.830468436027084e-06
OP0001,Perc,-7.624934664459316e-06,2.9799828698142505e-06,0.1484375,0.1953125,1.0604917534273567e-05
OP0001,Perc,1.8834200975256827e-07,7.2432807183801724e-06,0.1484375,0.1953125,7.054938708627604e-06
OP0001,Perc,-8.37205987723694e-06,6.181279117492554e-07,0.1328125,0.1875,8.990187788986195e-06
OP0001,Perc,-1.1914908863910531e-05,-8.225780863539343e-06,0.125,0.1875,3.6891280003711884e-06
OP0001,Perc,-2.1002082818928914e-06,1.0966812548934495e-06,0.09375,0.2109375,3.196889536786341e-06
OP0001,Perc,-6.905991360638872e-06,1.5245961457891835e-05,0.1171875,0.21875,2.2151952818530705e-05
OP0001,Perc,-2.515425725209313e-06,2.0253687048850257e-05,0.09375,0.2265625,2.276911277405957e-05
OP0001,Perc,-1.5323927809304177e-05,1.4684935016012722e-05,0.109375,0.234375,3.00088628253169e-05
OP0001,Perc,4.0789821425245587e-07,3.579032353184705e-06,0.1484375,0.1953125,3.1711341389322495e-06
OP0001,Perc,-7.776975749607912e-06,1.1285762604077824e-05,0.1015625,0.2109375,1.9062738353685736e-05
OP0001,Perc,-1.0573423927067904e-05,3.542843158097228e-06,0.1484375,0.1875,1.4116267085165131e-05
OP0001,Perc,-2.0934883458990276e-05,4.281717407777117e-06,0.0859375,0.21875,2.5216600866767394e-05
OP0001,Perc,-1.780259106857374e-05,1.9122558370919198e-05,0.1015625,0.234375,3.692514943949294e-05
OP0001,Perc,-1.968010521349157e-06,7.83947180514794e-06,0.09375,0.1875,9.807482326497098e-06
OP0001,Perc,-5.25376972881867e-06,5.625123784905944e-06,0.1484375,0.1953125,1.0878893513724614e-05
OP0001,Perc,-1.941676315739327e-06,-1.9090789748659983e-06,0.1484375,0.15625,3.259734087332866e-08
OP0001,Perc,-1.3606494985788387e-05,1.6993081648634402e-05,0.140625,0.2265625,3.059957663442279e-05
OP0001,Perc,-2.1813338494386156e-05,1.4782513962915025e-05,0.1171875,0.15625,3.6595852457301184e-05
OP0001,Perc,-9.907654221140813e-06,-7.136806155918321e-06,0.109375,0.15625,2.770848065222492e-06
OP0001,Perc,-7.289498540751362e-06,1.1639118433630275e-05,0.140625,0.1875,1.8928616974381638e-05
OP0001,Perc,-9.645656742674984e-06,7.2706279697585955e-06,0.1484375,0.2109375,1.691628471243358e-05
OP0001,Perc,-1.579131569465255e-05,-3.380308201652464e-07,0.140625,0.2109375,1.5453284874487304e-05
OP0001,Perc,-6.965267676525447e-07,1.983168318069467e-05,0.1015625,0.234375,2.0528209948347214e-05
OP0001,Perc,-5.822352716386767e-06,8.919830024841665e-06,0.125,0.21875,1.4742182741228432e-05
OP0001,Perc,-1.4781269334913773e-05,2.2624219279838572e-05,0.1484375,0.1953125,3.740548861475235e-05
OP0001,Perc,-2.8691361430192472e-06,9.76362917276748e-06,0.1015625,0.2421875,1.2632765315786728e-05
OP0001,Perc,-6.083234710167067e-06,5.329904155372808e-06,0.0859375,0.1953125,1.1413138865539875e-05
OP0001,Perc,-3.2548556813684026e-06,2.0764302491266535e-06,0.109375,0.1875,5.331285930495056e-06
OP0001,Perc,-7.167690518940911e-06,1.773676619004077e-06,0.1484375,0.203125,8.941367137944987e-06
OP0001,Perc,-3.6825488178753453e-06,7.220894233087043e-06,0.1015625,0.21875,1.0903443050962388e-05
OP0001,Perc,-4.970974927787155e-06,3.6056610668611653e-06,0.0859375,0.1640625,8.57663599464832e-06
OP0001,Perc,-8.076983879854296e-07,1.5370386742847427e-05,0.140625,0.171875,1.6178085130832857e-05
OP0001,Perc,-1.3706101565990575e-05,1.3204356893551644e-05,0.1171875,0.234375,2.691045845954222e-05
OP0001,Perc,-6.599185038718887e-06,6.428658540188544e-06,0.1015625,0.15625,1.3027843578907431e-05
OP0001,Perc,-8.584683482239175e-06,1.7746930169557886e-05,0.1015625,0.2265625,2.6331613651797063e-05
OP0001,Perc,-5.832985760664578e-06,1.0401650266169359e-05,0.0859375,0.203125,1.6234636026833937e-05
OP0001,Perc,-5.833136409184776e-06,1.0389481028012468e-05,0.125,0.1640625,1.6222617437197244e-05
OP0001,Perc,-1.1248851696179543e-05,1.0331093710239e-06,0.1484375,0.2265625,1.2281961067203444e-05
OP0001,Perc,-4.999130982083958e-06,1.4946319807820958e-05,0.1328125,0.203125,1.9945450789904916e-05
OP0001,Perc,-3.7935501739961916e-06,1.4263221526678554e-05,0.125,0.1796875,1.8056771700674745e-05
OP0001,Perc,-5.519695682999092e-06,4.5276032084370684e-07,0.1015625,0.2265625,5.972456003842799e-06
OP0001,Perc,6.63621616046217e-06,2.976420307927638e-05,0.0859375,0.21875,2.3127986918814207e-05
OP0001,Perc,-9.230511579161374e-06,2.0597829126809825e-05,0.1171875,0.2265625,2.98283407059712e-05
OP0001,Perc,-5.616474451927536e-06,1.7830199137082807e-05,0.1484375,0.203125,2.3446673589010343e-05
OP0001,Perc,-3.412412331310373e-06,1.6271765625953618e-05,0.1015625,0.21875,1.968417795726399e-05
OP0001,Perc,-5.156763898912329e-06,1.9546773750260605e-05,0.125,0.171875,2.4703537649172935e-05
OP0001,Perc,-5.861420711316805e-06,7.633250665948752e-06,0.1328125,0.203125,1.3494671377265556e-05
OP0001,Perc,-2.8389469942735705e-06,1.7589825827317734e-05,0.09375,0.1953125,2.0428772821591303e-05
OP0001,Perc,-7.805746364574716e-07,1.7611201799405655e-05,0.0859375,0.1953125,1.8391776435863127e-05
OP0001,Perc,-3.732809125100115e-06,6.4951495329037735e-06,0.1484375,0.2421875,1.0227958658003889e-05
OP0001,Perc,-4.6928176020584977e-07,3.3268849049044217e-06,0.1484375,0.2109375,3.7961666651102717e-06
OP0001,Perc,-7.645753327259113e-06,9.17696454162099e-06,0.140625,0.1875,1.6822717868880103e-05
OP0001,Perc,-1.1702924122701643e-05,1.0128811420913142e-05,0.1484375,0.2265625,2.1831735543614787e-05
OP0001,Perc,-3.760744123268049e-06,1.0381250054551888e-05,0.1484375,0.1953125,1.4141994177819937e-05
OP0001,Perc,3.1525441509243014e-07,2.6046627992568125e-05,0.140625,0.1796875,2.5731373577475695e-05
OP0001,Perc,-6.226759714756649e-06,5.788057531705385e-06,0.0859375,0.1953125,1.2014817246462034e-05
OP0001,Perc,-1.4022811282057605e-05,2.721357387943421e-07,0.140625,0.2421875,1.4294947020851947e-05
OP0001,Perc,-7.774967293942471e-06,6.760364830204073e-06,0.1171875,0.21875,1.4535332124146545e-05
OP0001,Perc,-1.773980975969469e-05,1.2643497354659873e-05,0.125,0.1796875,3.038330711435456e-05
OP0001,Perc,-2.3037903832483992e-07,1.3035828106435524e-05,0.0859375,0.2421875,1.3266207144760364e-05
OP0001,Perc,-4.3423625247914025e-06,7.366197480073725e-06,0.1484375,0.2421875,1.1708560004865127e-05
OP0001,Perc,-2.666259502273376e-06,4.0538137848201465e-06,0.0859375,0.2421875,6.720073287093523e-06
OP0001,Perc,-1.3328087614601724e-05,6.416626867307974e-06,0.1484375,0.1875,1.9744714481909698e-05
OP0001,Perc,-1.2274479369983763e-05,8.832743099531574e-06,0.1328125,0.171875,2.1107222469515337e-05
OP0001,Perc,-9.735215838706318e-06,-4.0396896352464775e-06,0.1484375,0.1875,5.69552620345984e-06
OP0001,Perc,-3.6175943502659878e-06,2.539488679502142e-07,0.0859375,0.15625,3.871543218216202e-06
OP0001,Perc,-7.042406533676552e-06,1.1701809268032072e-05,0.1328125,0.2421875,1.8744215801708624e-05
OP0001,Perc,-7.3163728769192605e-06,3.3980676449060018e-06,0.1328125,0.2421875,1.0714440521825262e-05
OP0001,Perc,-5.3102398215491915e-06,7.922946056576138e-06,0.1171875,0.1796875,1.323318587812533e-05
OP0001,Perc,-1.3405094481569239e-05,5.7233202988165304e-08,0.1484375,0.1953125,1.3462327684557403e-05
OP0001,Perc,8.239379597293771e-07,1.9273643915544556e-05,0.0859375,0.21875,1.8449705955815177e-05
OP0001,Perc,4.6287094010234777e-07,2.6194515479776245e-05,0.09375,0.2109375,2.5731644539673896e-05
OP0001,Perc,-3.0610728006479012e-06,2.6857832055856737e-05,0.1015625,0.2265625,2.991890485650464e-05
OP0001,Perc,-1.3744568032460028e-05,7.826905724230825e-06,0.1171875,0.2421875,2.1571473756690854e-05
OP0001,Perc,2.152894790732616e-06,2.345911037857016e-06,0.1484375,0.234375,1.930162471244002e-07
OP0001,Perc,-2.3316648259235444e-06,6.636539152699483e-06,0.0859375,0.2265625,8.968203978623027e-06
OP0001,Perc,-6.665004675329478e-06,1.412949779784178e-05,0.140625,0.171875,2.0794502473171257e-05
OP0001,Perc,-5.349434939793503e-06,9.151363980263582e-06,0.1484375,0.21875,1.4500798920057084e-05
OP0001,Perc,-1.533558192311363e-05,1.5370845513074668e-05,0.109375,0.1640625,3.07064274361883e-05
OP0001,Perc,-8.657248496913138e-06,5.259083991140822e-06,0.09375,0.234375,1.3916332488053959e-05
OP0001,Perc,4.8893583646523885e-06,9.109536735730099e-06,0.1015625,0.15625,4.2201783710777105e-06
OP0001,Perc,-1.11026165972626e-05,2.5471625739137166e-05,0.1484375,0.2109375,3.6574242336399766e-05
OP0001,Perc,-2.121541914664582e-06,1.501491684767967e-05,0.1015625,0.15625,1.713645876234425e-05
OP0001,Perc,-6.859104947638488e-06,2.0965756473640334e-05,0.1171875,0.1640625,2.782486142127882e-05
OP0001,Perc,-8.485890803581908e-06,1.0412855929764888e-05,0.0859375,0.21875,1.8898746733346796e-05
OP0001,Perc,-1.8425103429730726e-05,5.244627415228729e-06,0.1015625,0.2109375,2.3669730844959455e-05
OP0001,Perc,-9.144857006411635e-07,7.409261056452464e-06,0.1015625,0.1953125,8.323746757093627e-06
OP0001,Perc,2.286744829761932e-07,1.516068459868279e-05,0.09375,0.234375,1.4932010115706597e-05
OP0001,Perc,-6.566159653843724e-06,-3.765467622978596e-08,0.1015625,0.2421875,6.528504977613938e-06
OP0001,Perc,-6.010805186402735e-06,-1.0773904269413808e-06,0.1171875,0.2265625,4.933414759461354e-06
OP0001,Perc,-5.758555896752429e-06,2.5829611656691635e-05,0.09375,0.21875,3.1588167553444064e-05
OP0001,Perc,-1.0112615292999379e-05,1.4509800653223462e-05,0.1328125,0.1640625,2.462241594622284e-05
OP0001,Perc,-1.5499374383675993e-05,1.2752772402560243e-06,0.125,0.1640625,1.6774651623932018e-05
OP0001,Perc,-1.4345637665631002e-05,1.5741772386553053e-05,0.125,0.234375,3.0087410052184053e-05
OP0001,Perc,-3.4240650581183123e-06,9.975161990976856e-06,0.1484375,0.2109375,1.3399227049095169e-05
OP0001,Perc,-1.3253893828729364e-05,1.4740007101763338e-05,0.125,0.171875,2.7993900930492703e-05
OP0001,Perc,-6.566456122822463e-06,1.378569609413544e-05,0.140625,0.1796875,2.03521522169579e-05
OP0001,Perc,-1.4273856830882674e-05,1.560539495132436e-05,0.1328125,0.203125,2.9879251782207035e-05
OP0001,Perc,-1.0250522081833925e-05,4.210057437540172e-06,0.09375,0.1953125,1.4460579519374096e-05
OP0001,Perc,-8.648941426108252e-06,6.217548910937998e-06,0.0859375,0.21875,1.4866490337046251e-05
OP0001,Prod,-4.082657399341038e-06,4.55670597246515e-06,0.0859375,0.1953125,8.639363371806189e-06
OP0001,Prod,-9.7556280884586e-06,-4.503462924592516e-06,0.1484375,0.2265625,5.252165163866084e-06
OP0001,Prod,-9.592404971372408e-06,1.969058665402488e-06,0.140625,0.203125,1.1561463636774895e-05
OP0001,Prod,8.93571089088335e-06,1.2508211163962971e-05,0.1015625,0.15625,3.572500273079621e-06
OP0001,Prod,-9.506719408349885e-06,3.223017697065808e-06,0.140625,0.21875,1.2729737105415692e-05
OP0001,Prod,-8.164061530218136e-06,-2.265347827188497e-06,0.1171875,0.1640625,5.898713703029639e-06
OP0001,Prod,-7.986172669012196e-07,2.721187023414003e-06,0.140625,0.2109375,3.5198042903152223e-06
OP0001,Prod,-3.7224972028877826e-06,9.440213857430203e-06,0.109375,0.2421875,1.3162711060317986e-05
OP0001,Prod,-7.63001160574889e-06,6.287675642239655e-06,0.1171875,0.2265625,1.3917687247988545e-05
OP0001,Prod,-1.55282513213333e-05,1.048406181026201e-05,0.0859375,0.1640625,2.601231313159531e-05
OP0001,Prod,-2.1894191736217605e-05,-1.3729309125943394e-06,0.0859375,0.2109375,2.0521260823623267e-05
OP0001,Prod,-9.4536865113575e-06,5.715436235782617e-07,0.1328125,0.15625,1.0025230134935761e-05
OP0001,Prod,-1.398158082832234e-05,6.197174367557763e-06,0.1171875,0.2421875,2.0178755195880104e-05
OP0001,Prod,-1.0769194326942036e-05,9.051691077299773e-06,0.109375,0.2109375,1.982088540424181e-05
OP0001,Prod,8.869978046461354e-06,1.4375917252384077e-05,0.09375,0.203125,5.505939205922723e-06
OP0001,Prod,-4.50620944348193e-06,2.269518943282398e-06,0.1484375,0.21875,6.775728386764328e-06
OP0001,Prod,-5.011598664151501e-07,5.6130788038753255e-06,0.1328125,0.15625,6.114238670290475e-06
OP0001,Prod,-1.0303428704362197e-05,1.4305764900754848e-06,0.1484375,0.2421875,1.1734005194437682e-05
OP0001,Prod,7.651155771102159e-07,7.523919185164778e-06,0.109375,0.1953125,6.758803608054562e-06
OP0001,Prod,-5.932509555677474e-09,5.045635277136106e-06,0.1171875,0.15625,5.0515677866917835e-06
OP0001,Prod,-9.864895150925448e-06,9.209871397259754e-06,0.125,0.171875,1.90747665481852e-05
OP0001,Prod,4.1037525907248e-06,3.4541676420428845e-06,0.1484375,0.171875,6.495849486819154e-07
OP0001,Prod,3.042577441384775e-06,1.1583081448633388e-05,0.1328125,0.1640625,8.540504007248613e-06
OP0001,Prod,-8.724003573076595e-06,-5.167623941220671e-07,0.1484375,0.171875,8.207241178954528e-06
OP0001,Prod,-2.617018539410741e-06,4.357666716923467e-06,0.0859375,0.171875,6.974685256334208e-06
OP0001,Prod,-5.777787604378514e-06,4.443474924307918e-06,0.1484375,0.234375,1.0221262528686432e-05
OP0001,Prod,-3.909642391459955e-06,3.218425415523347e-06,0.1015625,0.1640625,7.128067806983302e-06
OP0001,Prod,7.302473316597231e-07,8.49094418215297e-08,0.1484375,0.2421875,6.453378898381934e-07
OP0001,Prod,-5.644557216497402e-06,6.742531562924025e-06,0.109375,0.2421875,1.2387088779421428e-05
OP0001,Prod,4.634090572898298e-06,9.796261144060575e-06,0.1484375,0.1796875,5.162170571162277e-06
OP0001,Prod,6.269424411633258e-08,1.1295268221580555e-06,0.1484375,0.1640625,1.066832578041723e-06
OP0001,Prod,5.224073734587695e-07,1.0162254727573545e-05,0.1015625,0.21875,9.639847354114776e-06
OP0001,Prod,1.6235417385213568e-06,6.661475404773939e-06,0.1015625,0.1640625,5.037933666252582e-06
OP0001,Prod,-1.3786443070500856e-05,-2.047762532619447e-06,0.0859375,0.234375,1.1738680537881409e-05
OP0001,Prod,-7.543136293196511e-06,7.838260568045882e-07,0.1328125,0.2265625,8.3269623500011e-06
OP0001,Prod,-3.801020123164668e-06,1.0738815977784746e-06,0.109375,0.21875,4.874901720943142e-06
OP0001,Prod,3.6994664505507607e-06,5.6782162488331185e-06,0.140625,0.15625,1.978749798282358e-06
OP0001,Prod,3.4374188790804464e-06,1.714414636044476e-05,0.109375,0.2265625,1.3706727481364314e-05
OP0001,Prod,-2.279935405124987e-06,4.5869205287650605e-06,0.1015625,0.1640625,6.866855933890047e-06
OP0001,Prod,-4.0391157821525395e-06,9.212220687968631e-06,0.1328125,0.2265625,1.325133647012117e-05
OP0001,Prod,-5.239640692918959e-06,6.476600221369119e-06,0.09375,0.21875,1.1716240914288079e-05
OP0001,Prod,-4.553718458767543e-06,5.0235281423226536e-06,0.125,0.21875,9.577246601090197e-06
OP0001,Prod,4.637895031980793e-06,1.612326511629847e-05,0.140625,0.1796875,1.1485370084317676e-05
OP0001,Prod,-5.98007832622468e-06,2.3000704909016264e-06,0.109375,0.15625,8.280148817126306e-06
OP0001,Prod,-2.2522921254199224e-05,-2.971210282151589e-06,0.0859375,0.1640625,1.9551710972047636e-05
OP0001,Prod,-6.557502972064893e-06,4.074542697872209e-06,0.109375,0.234375,1.0632045669937103e-05
OP0001,Prod,-1.9581767794387566e-06,3.338135475774558e-06,0.1171875,0.1640625,5.296312255213315e-06
OP0001,Prod,-2.6056541664022935e-06,7.490937655583745e-06,0.0859375,0.1875,1.0096591821986039e-05
OP0001,Prod,-4.338771351012887e-06,4.2763959492344755e-06,0.140625,0.2421875,8.615167300247364e-06
OP0001,Prod,-1.2113480562128523e-05,-2.7512155435243627e-06,0.0859375,0.1953125,9.362265018604162e-06
OP0001,Prod,4.4008785298271675e-06,7.397625241513192e-06,0.1015625,0.2265625,2.996746711686025e-06
OP0001,Prod,-1.1824881771920441e-05,8.318788369729744e-06,0.0859375,0.2421875,2.0143670141650187e-05
OP0001,Prod,-2.094723152170361e-07,8.776420690449621e-06,0.1328125,0.2109375,8.985893005666658e-06
