Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0003,Echo,-3.0073922175695816e-06,1.2893075814103352e-05,0.0859375,0.21875,1.5900468031672934e-05
OP0003,Echo,-9.018164188148555e-06,2.2110770390224414e-06,0.140625,0.21875,1.1229241227170997e-05
OP0003,Echo,2.287478366970606e-06,4.732372947995709e-06,0.0859375,0.15625,2.4448945810251033e-06
OP0003,Echo,-7.507434351037553e-06,2.1160618172105726e-05,0.0859375,0.2421875,2.866805252314328e-05
OP0003,Echo,-7.998099822064635e-06,9.176556775288067e-06,0.09375,0.2265625,1.7174656597352703e-05
OP0003,Echo,-6.1122985142979415e-06,4.219871424821569e-06,0.140625,0.2421875,1.033216993911951e-05
OP0003,Echo,-1.1351535357654885e-05,6.075358905528282e-06,0.1484375,0.2421875,1.7426894263183167e-05
OP0003,Echo,-3.2934921266944284e-06,1.093401140814053e-05,0.0859375,0.21875,1.4227503534834957e-05
OP0003,Echo,-3.7294572180238957e-06,1.881336343832395e-05,0.0859375,0.1640625,2.2542820656347845e-05
OP0003,Echo,-1.0478514877947386e-05,1.5192757469930035e-06,0.1484375,0.2421875,1.199779062494039e-05
OP0003,Echo,-7.787239631567253e-06,-1.032976800299558e-06,0.0859375,0.15625,6.754262831267695e-06
OP0003,Echo,-4.416068828005335e-07,2.7547248341076076e-06,0.1484375,0.203125,3.196331716908141e-06
OP0003,Echo,-9.227028866552352e-06,2.4064057760970257e-05,0.09375,0.2265625,3.329108662752261e-05
OP0003,Echo,-4.9234336836392884e-06,5.5644320828119986e-06,0.1484375,0.203125,1.0487865766451287e-05
OP0003,Echo,-1.1738723318480477e-06,2.0416881629787027e-05,0.125,0.1640625,2.1590753961635073e-05
OP0003,Echo,-2.9777924004675915e-06,1.649619204943755e-05,0.1484375,0.1875,1.947398444990514e-05
OP0003,Echo,-1.2258018350857153e-05,1.0260096238063219e-05,0.1171875,0.171875,2.2518114588920374e-05
OP0003,Echo,-2.828866331443365e-06,5.3365819838187855e-06,0.1484375,0.1953125,8.16544831526215e-06
OP0003,Echo,-4.2911359457084005e-06,9.055711474903142e-06,0.0859375,0.171875,1.3346847420611543e-05
OP0003,Echo,-3.914607872922867e-06,6.862046082542797e-06,0.1171875,0.15625,1.0776653955465664e-05
OP0003,Echo,8.787382828815307e-06,1.623688731121406e-05,0.1328125,0.21875,7.449504482398751e-06
OP0003,Echo,-1.0134288651595746e-05,-9.113245600990266e-07,0.1484375,0.234375,9.222964091496719e-06
OP0003,Echo,-2.999367459067374e-06,-3.976644094302849e-06,0.109375,0.15625,9.772766352354752e-07
OP0003,Echo,4.660749779373133e-06,2.4328994864668072e-05,0.125,0.2421875,1.966824508529494e-05
OP0003,Echo,1.2470197102045005e-07,1.1661967374080552e-05,0.125,0.21875,1.1537265403060103e-05
OP0003,Echo,-4.851561918501863e-06,1.7926259627319498e-05,0.09375,0.2421875,2.277782154582136e-05
OP0003,Echo,5.7643078519298675e-06,5.315716919750844e-06,0.1328125,0.21875,4.4859093217902376e-07
OP0003,Echo,-5.505165758464331e-06,2.6043187634762436e-06,0.0859375,0.234375,8.109484521940574e-06
OP0003,Echo,-1.5685934332222258e-05,-1.0808622300650272e-06,0.140625,0.2109375,1.460507210215723e-05
OP0003,Echo,-1.2089621127587012e-05,-3.415946774593179e-06,0.1328125,0.1640625,8.673674352993832e-06
OP0003,Echo,-3.791341666666408e-09,9.98406717099201e-06,0.0859375,0.1796875,9.987858512658677e-06
OP0003,Echo,-8.24586002788839e-06,7.5938055675813225e-06,0.140625,0.1640625,1.5839665595469713e-05
OP0003,Echo,-1.4446874356645368e-05,1.640507591065961e-05,0.0859375,0.21875,3.085195026730498e-05
OP0003,Echo,-1.327541463573556e-05,1.4189944261661454e-05,0.125,0.1953125,2.7465358897397013e-05
OP0003,Echo,-1.3447038999417732e-06,3.831730473435556e-06,0.1015625,0.15625,5.17643437337733e-06
OP0003,Echo,2.7013197506610132e-06,9.212142542049528e-06,0.0859375,0.203125,6.510822791388515e-06
OP0003,Echo,-5.603088659133807e-06,-1.8140779934882933e-06,0.1171875,0.1875,3.7890106656455133e-06
OP0003,Echo,-1.7785911976367504e-05,1.069807109068905e-06,0.1484375,0.234375,1.885571908543641e-05
OP0003,Echo,3.6090599429006184e-06,1.777261945626307e-05,0.109375,0.2421875,1.4163559513362453e-05
OP0003,Echo,5.820072575641696e-06,9.349366417205917e-06,0.1015625,0.1875,3.5292938415642207e-06
OP0003,Echo,1.6569236006029507e-06,1.989312014873554e-05,0.140625,0.1953125,1.8236196548132587e-05
OP0003,Echo,-3.9209546033761055e-06,1.8204518212372194e-06,0.1484375,0.171875,5.741406424613325e-06
OP0003,Echo,-1.6010988370366573e-05,3.7854512257603836e-06,0.1484375,0.1953125,1.9796439596126957e-05
OP0003,Echo,8.72295079373981e-07,6.732845489756212e-06,0.1015625,0.2421875,5.860550410382231e-06
OP0003,Echo,-4.423484006524486e-06,2.491930890147994e-06,0.1484375,0.2109375,6.9154148966724795e-06
OP0003,Echo,-8.884980309707866e-06,2.0480248931033644e-05,0.1015625,0.1640625,2.936522924074151e-05
OP0003,Echo,-9.003272769045933e-06,8.034951787317298e-06,0.125,0.1796875,1.7038224556363232e-05
OP0003,Echo,-1.3496757538468795e-05,1.6996881054023956e-05,0.1484375,0.1875,3.049363859249275e-05
OP0003,Echo,7.162019636589341e-07,1.366860466890249e-05,0.1484375,0.2421875,1.2952402705243556e-05
OP0003,Echo,-1.0500309895033037e-05,-2.485819748432468e-06,0.1328125,0.2421875,8.014490146600568e-06
OP0003,Echo,9.658200780104764e-07,1.3704451880191256e-05,0.0859375,0.1640625,1.2738631802180779e-05
OP0003,Echo,-2.6978731603582425e-06,-6.132845296790355e-07,0.1015625,0.1875,2.084588630679207e-06
OP0003,Echo,-3.4723417394048814e-05,3.780221239423246e-05,0.0859375,0.15625,7.252562978828127e-05
OP0003,Echo,-3.4055797238692687e-06,6.785955707309357e-06,0.09375,0.21875,1.0191535431178627e-05
OP0003,Echo,-7.343271089804569e-06,8.305462762164357e-06,0.1484375,0.1875,1.5648733851968925e-05
OP0003,Echo,-6.0045149332230015e-06,-3.2273506496019052e-06,0.0859375,0.171875,2.7771642836210962e-06
OP0003,Echo,-7.504715953841684e-08,5.5839254324820566e-06,0.1015625,0.1640625,5.658972592020474e-06
OP0003,Echo,-8.043596999380943e-06,5.377408010233167e-06,0.1484375,0.1796875,1.342100500961411e-05
OP0003,Echo,-6.284326355238767e-06,8.850367527849786e-06,0.109375,0.1640625,1.5134693883088553e-05
OP0003,Echo,-8.12034189049593e-06,6.5738931777243775e-06,0.1484375,0.2265625,1.4694235068220308e-05
OP0003,Echo,4.6121511575390994e-07,2.6218134676496907e-06,0.1484375,0.171875,2.1605983518957807e-06
OP0003,Echo,-6.597323889707838e-06,9.713404019253062e-06,0.09375,0.234375,1.63107279089609e-05
OP0003,Echo,-1.983394691745835e-07,1.2040786362967008e-05,0.140625,0.1953125,1.223912583214159e-05
OP0003,Echo,-9.308876966305423e-06,-1.7977688805400648e-06,0.1484375,0.234375,7.511108085765358e-06
OP0003,Echo,-7.470178931964137e-06,1.3784881173197466e-05,0.1484375,0.2265625,2.1255060105161603e-05
OP0003,Echo,-5.042899330946806e-06,6.303186275374677e-06,0.1171875,0.15625,1.1346085606321483e-05
OP0003,Echo,-9.208267109885052e-06,1.1155380553636577e-05,0.1015625,0.234375,2.036364766352163e-05
OP0003,Echo,3.075320445166385e-06,1.501367309851726e-05,0.1328125,0.203125,1.1938352653350874e-05
OP0003,Echo,8.9189528728972e-06,2.4946198047906757e-06,0.109375,0.1796875,6.424333068106525e-06
OP0003,Echo,-8.810380404741619e-06,-8.708139831371148e-06,0.1328125,0.15625,1.022405733704712e-07
OP0003,Echo,-5.99317099278863e-06,2.438186335149656e-05,0.1484375,0.234375,3.0375034344285187e-05
OP0003,Echo,-1.1544173801510146e-07,2.413587274842201e-06,0.109375,0.15625,2.5290290128573024e-06
OP0003,Echo,-1.004154770949671e-05,1.2553856268466971e-06,0.1328125,0.2421875,1.1296933336343407e-05
OP0003,Echo,3.60177225316044e-06,1.0055283938072908e-05,0.1328125,0.2109375,6.453511684912468e-06
OP0003,Echo,-5.510487864069809e-06,1.681513678844554e-05,0.09375,0.203125,2.232562465251535e-05
OP0003,Echo,-1.1924783813648531e-05,1.2012347452362044e-05,0.0859375,0.203125,2.3937131266010575e-05
OP0003,Echo,-6.16157182241828e-06,-1.7192375279893976e-07,0.125,0.234375,5.98964806961934e-06
OP0003,Echo,-7.088300472733079e-06,1.1535403136254763e-05,0.1484375,0.171875,1.862370360898784e-05
OP0003,Echo,3.913545511132699e-06,1.3381177141335081e-05,0.1484375,0.2421875,9.467631630202381e-06
OP0003,Echo,-2.3768620789123815e-06,1.095519407789578e-05,0.125,0.2421875,1.3332056156808162e-05
OP0003,Echo,7.737904581500966e-06,2.305067237326739e-05,0.0859375,0.15625,1.5312767791766422e-05
OP0003,Echo,-1.2363379935488991e-05,7.655091242900776e-06,0.1484375,0.21875,2.0018471178389766e-05
OP0003,Echo,4.186723090593998e-06,1.7334482391355353e-05,0.1015625,0.1953125,1.3147759300761356e-05
OP0003,Echo,-8.04407916890117e-06,7.245249552622427e-07,0.1484375,0.2421875,8.768604124163412e-06
OP0003,Echo,-4.198683946136169e-06,6.814541540868658e-06,0.109375,0.15625,1.1013225487004827e-05
OP0003,Echo,1.1073478554390641e-05,2.6164647649841694e-05,0.1171875,0.15625,1.5091169095451053e-05
OP0003,Echo,-1.3135384828727997e-05,2.211351157499693e-05,0.09375,0.234375,3.524889640372493e-05
OP0003,Echo,-1.9778121232272386e-06,8.637299647730396e-06,0.1484375,0.171875,1.0615111770957635e-05
OP0003,Echo,-6.388314807232698e-06,6.775464498827369e-06,0.0859375,0.15625,1.3163779306060067e-05
OP0003,Shuff,-2.674394043559596e-06,4.59172615496576e-06,0.1328125,0.2421875,7.266120198525356e-06
OP0003,Shuff,-7.676552532195933e-06,1.4817058927627611e-05,0.0859375,0.234375,2.2493611459823546e-05
OP0003,Shuff,-1.211252603532498e-05,5.045693959183989e-06,0.1484375,0.203125,1.715821999450897e-05
OP0003,Shuff,-1.6814811528369843e-06,6.3714008435335785e-06,0.109375,0.15625,8.052881996370563e-06
OP0003,Shuff,-1.5026314623385001e-05,-8.565360927641803e-06,0.1328125,0.2421875,6.460953695743198e-06
OP0003,Shuff,-1.0831450645872346e-05,9.26290271848923e-06,0.0859375,0.21875,2.0094353364361576e-05
OP0003,Shuff,-1.0244974314433121e-05,7.616739530765025e-06,0.140625,0.2421875,1.7861713845198146e-05
OP0003,Shuff,-3.684211124407407e-06,2.2953039872440594e-05,0.09375,0.1640625,2.6637250996848e-05
OP0003,Shuff,1.3670220527071437e-06,1.7831454884945157e-05,0.0859375,0.171875,1.6464432832238015e-05
OP0003,Shuff,-5.300248289317679e-06,1.4199913335409868e-05,0.1328125,0.2109375,1.9500161624727548e-05
OP0003,Shuff,-6.699917283664589e-06,1.7239291094436244e-05,0.0859375,0.1875,2.393920837810083e-05
OP0003,Shuff,-1.0606114068320536e-05,2.0231480736399243e-05,0.09375,0.2265625,3.083759480471978e-05
OP0003,Shuff,-7.133512960300807e-06,1.0533301003389486e-05,0.140625,0.1875,1.7666813963690293e-05
OP0003,Shuff,-1.4500091344349492e-05,6.793815658144839e-06,0.1171875,0.203125,2.129390700249433e-05
OP0003,Shuff,-5.79990325400474e-06,9.460482240762018e-06,0.1484375,0.171875,1.5260385494766757e-05
OP0003,Shuff,-1.0272241136095647e-05,-4.365949652630427e-06,0.1171875,0.15625,5.9062914834652195e-06
OP0003,Shuff,-3.0415417156627193e-06,1.65688273498514e-05,0.109375,0.15625,1.961036906551412e-05
OP0003,Shuff,2.165394531600183e-06,1.604561738003287e-05,0.0859375,0.15625,1.3880222848432686e-05
OP0003,Shuff,-8.388154497636193e-06,6.501706359646366e-07,0.125,0.2421875,9.03832513360083e-06
OP0003,Shuff,-8.328540590182448e-06,2.696579469039451e-06,0.109375,0.15625,1.10251200592219e-05
OP0003,Shuff,9.861988829500096e-06,1.2688487952264297e-05,0.0859375,0.15625,2.8264991227642015e-06
OP0003,Shuff,-2.1874741348905795e-06,3.875562460276025e-06,0.125,0.15625,6.063036595166604e-06
OP0003,Shuff,-3.4197132153687806e-06,1.8875255295420005e-05,0.140625,0.21875,2.2294968510788787e-05
OP0003,Shuff,-2.2916401365578895e-06,1.0950243716534206e-05,0.0859375,0.2265625,1.3241883853092095e-05
OP0003,Shuff,-8.919747346355235e-06,1.6171726810891994e-05,0.109375,0.2421875,2.509147415724723e-05
OP0003,Shuff,-6.20828727182316e-06,2.4380134835364428e-05,0.09375,0.21875,3.058842210718759e-05
OP0003,Shuff,5.472975064853487e-06,5.190134423343989e-06,0.1484375,0.1953125,2.828406415094975e-07
OP0003,Shuff,7.59065161702798e-06,1.6802160387923828e-05,0.1328125,0.171875,9.211508770895848e-06
OP0003,Shuff,-1.2177859313056174e-05,1.7404238770450777e-05,0.1015625,0.171875,2.958209808350695e-05
OP0003,Shuff,3.478442780126637e-06,1.116213505469758e-05,0.109375,0.2421875,7.683692274570943e-06
OP0003,Shuff,3.981101803503383e-06,1.7427933150435714e-05,0.0859375,0.1796875,1.3446831346932331e-05
OP0003,Shuff,-1.0766924476128886e-05,1.829203340478579e-05,0.1484375,0.2109375,2.9058957880914675e-05
OP0003,Shuff,1.446107371292971e-06,5.514059859291765e-06,0.09375,0.234375,4.067952487998794e-06
OP0003,Shuff,7.126778390417188e-06,1.8625026351296157e-05,0.1484375,0.171875,1.149824796087897e-05
OP0003,Shuff,-5.651769560719041e-06,1.7938984462280593e-05,0.1484375,0.2265625,2.3590754022999633e-05
OP0003,Shuff,1.377889432155693e-06,8.422709879962872e-06,0.109375,0.15625,7.044820447807179e-06
OP0003,Shuff,3.595665410352445e-06,2.160349651858285e-05,0.109375,0.171875,1.8007831108230406e-05
OP0003,Shuff,5.568328215404633e-06,9.334247291100297e-06,0.125,0.2109375,3.7659190756956644e-06
OP0003,Shuff,-6.400497013899952e-06,6.173632622561785e-06,0.09375,0.21875,1.2574129636461737e-05
OP0003,Shuff,5.46709976226458e-06,2.7684634805306104e-05,0.1171875,0.15625,2.2217535043041523e-05
OP0003,Shuff,-1.7508985850080882e-06,6.505582816733939e-06,0.1015625,0.2421875,8.256481401742027e-06
OP0003,Shuff,-8.537289380993478e-07,8.018580587979052e-06,0.109375,0.15625,8.8723095260784e-06
OP0003,Shuff,-5.696442174515477e-06,5.64547094955642e-06,0.140625,0.1875,1.1341913124071898e-05
OP0003,Shuff,4.554852186586272e-06,1.4095779902539105e-05,0.0859375,0.203125,9.540927715952833e-06
OP0003,Shuff,3.7054423544146487e-06,3.169498919791182e-05,0.0859375,0.21875,2.798954684349717e-05
OP0003,Shuff,3.2769472674786274e-07,6.493202053946311e-06,0.1484375,0.2265625,6.165507327198448e-06
OP0003,Shuff,-1.9551628797651998e-05,8.831012339510672e-06,0.1484375,0.21875,2.8382641137162668e-05
OP0003,Shuff,1.1957963019917238e-05,9.711740684215278e-06,0.1484375,0.171875,2.24622233570196e-06
OP0003,Shuff,-4.008577265206133e-06,2.351596285649855e-05,0.109375,0.2421875,2.7524540121704682e-05
OP0003,Shuff,-1.2998148024130132e-06,3.776388847191967e-06,0.109375,0.15625,5.07620364960498e-06
OP0003,Shuff,-6.570450261922923e-06,-2.328169852418476e-06,0.140625,0.15625,4.242280409504447e-06
OP0003,Shuff,-4.10809799612805e-06,6.956281068688599e-06,0.1484375,0.1953125,1.106437906481665e-05
OP0003,Shuff,-1.2199078278869526e-05,1.0493031563300177e-05,0.1328125,0.2109375,2.26921098421697e-05
OP0003,Shuff,-5.0011034134208575e-06,1.0182176527840195e-05,0.1484375,0.2109375,1.5183279941261053e-05
OP0003,Shuff,-5.892124499474557e-06,2.761726347835975e-07,0.140625,0.1953125,6.168297134258154e-06
OP0003,Shuff,-2.2515359451662563e-06,1.1826792508351683e-05,0.1484375,0.2265625,1.407832845351794e-05
OP0003,Shuff,-2.892095694939832e-06,-5.596968846871475e-07,0.0859375,0.15625,2.3323988102526844e-06
OP0003,Shuff,-3.3328672035665838e-06,1.1308451232436708e-05,0.1484375,0.171875,1.4641318436003292e-05
OP0003,Shuff,-1.031708850568955e-05,3.844206123992265e-06,0.09375,0.2421875,1.4161294629681814e-05
OP0003,Shuff,-4.279498783430013e-06,5.178823530903716e-06,0.0859375,0.1796875,9.45832231433373e-06
OP0003,Shuff,2.5540943869222287e-06,-5.393798550045255e-07,0.1484375,0.15625,3.093474241926754e-06
OP0003,Shuff,2.3064489313214518e-06,1.4361836555081287e-05,0.125,0.234375,1.2055387623759835e-05
OP0003,Shuff,6.322813456143118e-06,2.5161495580330193e-05,0.0859375,0.2109375,1.8838682124187075e-05
OP0003,Shuff,-1.952458888521526e-06,5.1925536415063935e-06,0.0859375,0.2421875,7.14501253002792e-06
OP0003,Shuff,6.420869743902495e-06,1.0554500170585746e-05,0.0859375,0.203125,4.133630426683251e-06
OP0003,Shuff,-6.941326338856594e-06,2.3494382730303836e-05,0.1015625,0.2421875,3.043570906916043e-05
OP0003,Shuff,5.304388697591482e-06,3.651892367699825e-06,0.0859375,0.15625,1.6524963298916567e-06
OP0003,Shuff,4.506974721317023e-06,1.6463700177883254e-05,0.140625,0.1875,1.195672545656623e-05
OP0003,Shuff,-1.297619915550976e-05,2.9787181000505907e-06,0.0859375,0.2265625,1.5954917255560352e-05
OP0003,Shuff,-4.8060983280257256e-06,9.845213673460186e-06,0.125,0.203125,1.4651312001485912e-05
OP0003,Shuff,-5.765632028814582e-06,2.9536237331980572e-05,0.125,0.171875,3.530186936079515e-05
OP0003,Shuff,-8.846283982091963e-06,1.0869620944301945e-05,0.0859375,0.1796875,1.9715904926393907e-05
OP0003,Shuff,-1.7936512771986593e-05,-6.786400468729668e-06,0.140625,0.2421875,1.1150112303256926e-05
OP0003,Shuff,-6.921189092573405e-06,1.1008342111338528e-05,0.1015625,0.2421875,1.7929531203911933e-05
OP0003,Shuff,-4.584599720486587e-06,1.6151616783083254e-05,0.1484375,0.2421875,2.0736216503569842e-05
OP0003,Shuff,1.4543719199253924e-07,2.9852878446489987e-06,0.1328125,0.1796875,2.8398506526564597e-06
OP0003,Shuff,-8.369759193444446e-06,1.0374164561390142e-05,0.109375,0.234375,1.8743923754834588e-05
OP0003,Shuff,-9.006599795634543e-06,1.4816745902252895e-05,0.1484375,0.1953125,2.3823345697887436e-05
OP0003,Shuff,-1.176356791192896e-05,-4.917998991267766e-06,0.125,0.2421875,6.845568920661193e-06
OP0003,Shuff,-6.12384823163432e-06,-1.2742067742275546e-06,0.1015625,0.2109375,4.849641457406766e-06
OP0003,Shuff,1.6305752683841834e-06,5.7686362776516355e-06,0.1328125,0.234375,4.138061009267452e-06
OP0003,Shuff,-1.4006406692674574e-05,1.2477013888478705e-05,0.1171875,0.2421875,2.648342058115328e-05
OP0003,Shuff,-3.6110607408125723e-07,1.7745206605130343e-05,0.1484375,0.1953125,1.81063126792116e-05
OP0003,Shuff,-9.526320370439489e-06,1.2497744667259472e-05,0.0859375,0.2109375,2.202406503769896e-05
OP0003,Shuff,1.3749975635580534e-05,9.973702587498999e-06,0.1484375,0.15625,3.7762730480815348e-06
OP0003,Shuff,-1.087445316562428e-05,6.073789575524998e-06,0.1484375,0.2265625,1.6948242741149278e-05
OP0003,Shuff,-9.147748392916594e-06,1.3110706712511762e-05,0.0859375,0.203125,2.2258455105428355e-05
OP0003,Shuff,8.13520525522079e-06,8.906733560725268e-06,0.140625,0.15625,7.715283055044782e-07
OP0003,Shuff,2.2584464443456913e-06,1.0770343362476317e-05,0.109375,0.1640625,8.511896918130626e-06
OP0003,Shuff,6.924786995716201e-08,-2.6341055009491237e-06,0.1171875,0.15625,2.7033533709062857e-06
OP0003,Shuff,-6.0669228801879374e-06,-1.719249424368838e-06,0.140625,0.2421875,4.347673455819099e-06
OP0003,Shuff,-1.0064758424178884e-07,1.7225807700424657e-07,0.109375,0.1640625,2.729056612460354e-07
OP0003,Shuff,1.8328880530522107e-07,1.0421148392329195e-05,0.09375,0.1953125,1.0237859587023973e-05
OP0003,Shuff,-6.5764747855799465e-06,2.133542440003745e-06,0.109375,0.1875,8.710017225583691e-06
OP0003,Shuff,1.1976962831158895e-06,7.143287993734551e-06,0.0859375,0.15625,5.945591710618662e-06
OP0003,Shuff,-3.7041821366236204e-06,1.733413051620554e-05,0.1328125,0.1953125,2.103831265282916e-05
OP0003,Shuff,-1.8027503380546328e-05,2.4724509671411075e-05,0.125,0.1796875,4.27520130519574e-05
OP0003,Shuff,-1.5690778258569525e-05,-2.0991073972032083e-06,0.1484375,0.2421875,1.3591670861366317e-05
OP0003,Shuff,-1.3199874694771778e-05,-6.100941828300248e-06,0.0859375,0.2421875,7.09893286647153e-06
OP0003,Shuff,-8.206353236172187e-06,8.968661768715487e-06,0.1171875,0.1640625,1.7175015004887677e-05
OP0003,Shuff,-4.1194696394124515e-06,2.47115165080621e-06,0.1484375,0.2109375,6.5906212902186615e-06
OP0003,Shuff,-1.9595160592564967e-05,9.217278589460896e-06,0.1171875,0.2421875,2.8812439182025865e-05
OP0003,Shuff,-1.352972795925649e-05,1.5345269446365915e-05,0.1484375,0.2265625,2.8874997405622404e-05
OP0003,Shuff,-6.3850135922998124e-06,9.490294072436946e-06,0.0859375,0.2109375,1.587530766473676e-05
OP0003,Shuff,-1.1278567560771648e-05,6.866330283212738e-06,0.140625,0.1875,1.8144897843984386e-05
OP0003,Shuff,2.3943911436823927e-06,7.866474261776078e-06,0.1015625,0.2421875,5.472083118093686e-06
OP0003,Shuff,2.8655850281478564e-06,1.544700838164609e-05,0.1484375,0.2109375,1.2581423353498236e-05
OP0003,Shuff,-6.335128814920586e-06,1.9529813272872002e-05,0.0859375,0.234375,2.586494208779259e-05
OP0003,Shuff,-6.6752208257001054e-06,2.9423093570249715e-06,0.1328125,0.15625,9.617530182725077e-06
OP0003,Shuff,-5.098048584956683e-06,9.293444683478753e-06,0.1015625,0.234375,1.4391493268435436e-05
OP0003,Shuff,-4.265768517913157e-06,-1.9283915829582403e-08,0.1484375,0.1953125,4.246484602083575e-06
OP0003,Shuff,3.581657952353039e-06,1.34088856035674e-05,0.109375,0.2265625,9.82722765121436e-06
